proposicao_id,descricao
2427072,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427074,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427075,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427078,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427080,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427081,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427083,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427086,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427171,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427172,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427173,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427174,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427175,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427176,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427177,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427178,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427179,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427180,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427247,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427248,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427251,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2427273,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2429398,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2429428,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2429432,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2429456,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2429464,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2429511,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2429541,"Aprovado o Parecer com o seguinte resultado:  34 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 64 votos, apresentou voto em separado o Deputado Patrus Ananias."
2424771,Aprovado o Parecer.
2428241,Aprovado o Parecer.
2424975,"Aprovado. Subscrito pelos Deputados Gabriel Nunes, Keniston Braga e Max Lemos. Aditado para inclusão de representante do Instituto Internacional Arayara, Sr. Vinícius Moura, por sugestão do Deputado Carlos Veras."
2425956,Aprovado.
2426629,Aprovado.
2426787,Aprovado.
2427284,"Aprovado. Subscrito pelas Deputadas Franciane Bayer, Carla Zambelli e Soraya Santos e pelos Deputados Professor Alcides, Capitão Alden, Sargento Gonçalves e André Fernandes."
2427833,Aprovado.
2427851,"Aprovado. Aditado para inclusão na lista de convidados de representante da FUB e do INEP, por sugestão do Deputado Carlos Veras."
2428147,"Aprovado. Aditado para inclusão na lista de convidados de representantes do INEL - Instituto Nacional de Energia Limpa e do MSL - Movimento Solar Livre, por sugestão do Deputado Lafayette de Andrada."
2428148,"Aprovado, subscrito pelo Deputado Amaro Neto."
2428382,"Aprovado, subscrito pelo Deputado Rui Falcão."
2428414,Aprovado. Subscrito pelo Deputado André Fernandes.
2428430,"Aprovado, subscrito pelo Deputado Rui Falcão."
2428443,"Aprovado. Subscrito pelas Deputadas Andreia Siqueira e Greyce Elias e pelos Deputados Duarte Gonçalves, Júnior Ferrari, Rodrigo de Castro e Lafayette de Andrada. Aditado para que se inclua na lista de convidados o Sr. Guilherme Santana Lopes Gomes, diretor da ANM, por sugestão do Deputado Rodrigo de Castro."
2428536,Aprovado. Subscrito pelo Deputado Lafayette de Andrada.
2428554,Aprovado. Subscrito pela Deputada Socorro Neri e pelo Deputado André Fernandes.
2428556,Aprovado. Subscrito pela Deputada Socorro Neri e pelo Deputado André Fernandes.
2429556,"Aprovado. Transformado em convite. Subscrito pelas Deputadas Franciane Bayer e Socorro Neri e pelos Deputados Professor Alcides, Átila Lira, Gustavo Gayer, Dagoberto Nogueira, Capitão Alden, André Fernandes, Ismael, Luiz Lima e Sargento Gonçalves."
2428567,"Aprovado. Subscrito pela Deputada Franciane Bayer e pelos Deputados Professor Alcides, Gustavo Gayer, Capitão Alden e André Fernandes."
2428576,"Aprovado. Subscrito pela Deputada Franciane Bayer e pelos Deputados Professor Alcides, Gustavo Gayer, Capitão Alden e André Fernandes."
2428577,"Aprovado. Subscrito pela Deputada Carla Zambelli e pelos Deputados Professor Alcides, Gustavo Gayer, Capitão Alden, André Fernandes, Átila Lira e Sargento Gonçalves."
2428578,"Aprovado. Subscrito pela Deputada Soraya Santos e pelos Deputados Professor Alcides, Capitão Alden e André Fernandes."
2428607,Aprovado.
2428660,"Aprovado, subscrito pelo Deputado Rui Falcão."
2429617,Aprovado.
1531550,Aprovado o Parecer com Complementação de Voto.
1531551,Aprovado o Parecer com Complementação de Voto.
2343244,Aprovado o Parecer com Complementação de Voto.
2343247,Aprovado o Parecer com Complementação de Voto.
2344632,Aprovado o Parecer com Complementação de Voto.
2344637,Aprovado o Parecer com Complementação de Voto.
2367554,Aprovado o Parecer com Complementação de Voto.
2367555,Aprovado o Parecer com Complementação de Voto.
2420667,Aprovado o Parecer com Complementação de Voto.
2420669,Aprovado o Parecer com Complementação de Voto.
2420703,Aprovado o Parecer com Complementação de Voto.
2424770,Aprovado o Parecer com Complementação de Voto.
2424772,Aprovado o Parecer com Complementação de Voto.
2429550,Aprovado o Parecer com Complementação de Voto.
2429601,Aprovado o Parecer com Complementação de Voto.
2343029,Aprovado o Parecer.
2362015,Aprovado o Parecer.
2364751,Aprovado o Parecer.
2373312,Aprovado o Parecer.
2373313,Aprovado o Parecer.
2422979,Aprovado o Parecer.
2422980,Aprovado o Parecer.
2287418,Aprovado o Parecer.
2287419,Aprovado o Parecer.
2297804,Aprovado o Parecer.
2297805,Aprovado o Parecer.
2330967,Aprovado o Parecer.
2330970,Aprovado o Parecer.
2339228,Aprovado o Parecer.
2401093,Aprovado o Parecer.
2402359,Aprovado o Parecer.
2405360,Aprovado o Parecer.
2343030,Aprovado o Parecer.
2365349,Aprovado o Parecer.
2366404,Aprovado o Parecer.
2379892,Aprovado o Parecer.
2381867,Aprovado o Parecer.
2383965,Aprovado o Parecer.
2385555,Aprovado o Parecer.
2385589,Aprovado o Parecer.
2409020,Aprovado o Parecer.
2409021,Aprovado o Parecer.
2422161,Aprovado o Parecer.
2425454,Aprovado o Parecer.
2285300,Aprovado o Parecer.
2330370,Aprovado o Parecer.
2339314,Aprovado o Parecer.
2340153,Aprovado o Parecer.
2340167,Aprovado o Parecer.
2340169,Aprovado o Parecer.
2341401,Aprovado o Parecer.
2341418,Aprovado o Parecer.
2341432,Aprovado o Parecer.
2342647,Aprovado o Parecer.
2427246,Aprovado o Parecer.
2322639,Rejeitado o Requerimento de Retirada de Pauta.
2373314,Rejeitado o Requerimento de Retirada de Pauta.
2375438,Rejeitado o Requerimento de Retirada de Pauta.
2376686,Rejeitado o Requerimento de Retirada de Pauta.
2376751,Rejeitado o Requerimento de Retirada de Pauta.
2379137,Rejeitado o Requerimento de Retirada de Pauta.
2379807,Rejeitado o Requerimento de Retirada de Pauta.
2379858,Rejeitado o Requerimento de Retirada de Pauta.
2379886,Rejeitado o Requerimento de Retirada de Pauta.
2381750,Rejeitado o Requerimento de Retirada de Pauta.
2381864,Rejeitado o Requerimento de Retirada de Pauta.
2400853,Rejeitado o Requerimento de Retirada de Pauta.
2400854,Rejeitado o Requerimento de Retirada de Pauta.
2409874,Rejeitado o Requerimento de Retirada de Pauta.
2415381,Rejeitado o Requerimento de Retirada de Pauta.
2425391,Rejeitado o Requerimento de Retirada de Pauta.
2429573,Rejeitado o Requerimento de Retirada de Pauta.
2322639,Aprovado o Parecer.
2373314,Aprovado o Parecer.
2375438,Aprovado o Parecer.
2376686,Aprovado o Parecer.
2376751,Aprovado o Parecer.
2379137,Aprovado o Parecer.
2379807,Aprovado o Parecer.
2379858,Aprovado o Parecer.
2379886,Aprovado o Parecer.
2381750,Aprovado o Parecer.
2381864,Aprovado o Parecer.
2400853,Aprovado o Parecer.
2400854,Aprovado o Parecer.
2409874,Aprovado o Parecer.
2415381,Aprovado o Parecer.
2425391,Aprovado o Parecer.
2429573,Aprovado o Parecer.
2425499,"Aprovado, com inclusão de convite a ABDI - Agência Brasileira de Desenvolvimento Industrial e ao senhor Celso Pansera, presidente do FINEP (Financiadora de Estudos e Projetos) e presidente da ABDE (Associação Brasileira de Desenvolvimento)."
2426031,Aprovado.
2426471,"Aprovado com inclusão de convite ao senhor Eudaldo Alencar, Presidente da Federação das Micro e Pequenas Empresas DF e Entorno e os membros do conselho deliberativo nacional do SEBRAE, com voto contrário dos deputados Saulo Pedroso (PSD/SP), Luiz Gastão (PSD/CE) e Florentino Neto (PT/PI)."
2421341,Aprovado o Parecer.
2425398,Aprovado o Parecer.
2427560,Aprovado o Parecer.
2427568,Aprovado o Parecer.
2425900,Aprovado o Parecer.
2429535,Aprovado o Parecer.
2421339,Aprovado o Parecer.
2421340,Aprovado o Parecer.
2424790,Aprovado o Parecer.
2424685,Aprovado o Parecer.
2429507,Aprovado o Parecer.
2422712,Aprovado o Parecer.
2425447,Aprovado o Parecer.
2426940,Aprovado o Parecer.
2427138,Aprovado o Parecer.
2427147,Aprovado o Parecer.
2428169,Aprovado o Parecer.
2425995,Aprovado o Parecer.
2425996,Aprovado o Parecer.
2424971,Aprovado o Parecer.
2424973,Aprovado o Parecer.
2425895,Aprovado.
2424689,Aprovado o Parecer.
2423321,Aprovado. Subscrito pelo deputado Mauricio Marcon.
2428605,Aprovado.
2428611,Aprovado. Subscrito pelo deputado Mauricio Marcon.
2425849,Aprovado o Parecer do Relator Ossesio Silva (Republicanos-PE).
2427210,Aprovado.
2428520,Aprovado com a subscrição dos deputados Ossesio Silva (Republicanos-PE) e Pedro Aihara (PRD-MG)
2428658,Aprovado com a subscrição dos deputados Zé Haroldo Catedral (PSD-RR) e Ossesio Silva (Republicanos-PE) .
2424768,Aprovado o Parecer.
2428344,Aprovado o Parecer.
2426609,"Requerimento lido pelo autor, deputado Julio Cesar Ribeiro. Requerimento aprovado."
2427714,"Requerimento lido pelo autor, deputado Julio Cesar Ribeiro. Requerimento aprovado."
2428164,Requerimento lido pelo deputado Julio Cesar Ribeiro. Requerimento aprovado.
2428403,"Requerimento lido pelo autor, deputado Luiz Lima. Requerimento subscrito pelo deputado Julio Cesar Ribeiro, que solicitou a inclusão da Confederação Brasileira de Desporto Escolar e da Confederação Brasileira de Desporto Universitário como convidados da audiência. Requerimento aprovado com as inclusões sugeridas."
2428404,"Requerimento lido pelo deputado Luiz Lima. Deputado Douglas Viegas fez uso da palavra. Deputado Julio Cesar fez uso da palavra e sugeriu a inclusão da presidente da Federação de Esporte Escolar do Distrito Federal, Tatiana Weysfield Mendes, como convidada na audiência. Requerimento aprovado."
2343013,Aprovado o Parecer.
2428599,Aprovado o Parecer.
2341872,Aprovado o Parecer.
2342907,Aprovado o Parecer.
2342945,Aprovado o Parecer.
2422179,Aprovado o Parecer.
2389890,Aprovado o Parecer.
2389891,Aprovado o Parecer.
2402623,Aprovado o Parecer.
2402732,Aprovado o Parecer.
2429651,Aprovado o Parecer.
2385215,Aprovado o Parecer.
2401113,Aprovado o Parecer.
2401114,Aprovado o Parecer.
2422177,Aprovado o Parecer.
2425547,Aprovado o Parecer.
2420227,Aprovado o Parecer.
2420228,Aprovado o Parecer.
2429653,Aprovado o Parecer.
2406872,Aprovado o Parecer.
2425605,Aprovado o Parecer.
2408653,Aprovado o Parecer.
2408654,Aprovado o Parecer.
2406675,Aprovado o Parecer.
2406717,Aprovado o Parecer.
2428480,Aprovado o Parecer.
2424779,Aprovado o Parecer.
2429657,Aprovado o Parecer.
2427079,Aprovado o Parecer.
2429655,Aprovado o Parecer.
2426927,Aprovado. Subscrito pelo Dep. Raimundo Santos.
2427534,Aprovado. Subscrito pela Deputada Yandra Moura.
2427781,Aprovado. Subscrito pela Deputada Yandra Moura.
2428274,Aprovado. Subscrito pelo Dep. Alfredinho.
2428394,"Aprovado. Subscrito pelas Deputadas Silvia Waiãpi, Yandra Moura, Benedita da Silva, Delegada Ione, Nely Aquino e Ana Pimentel."
2428405,"Aprovado. Subscrito pelas Deputadas Yandra Moura, Talíria Petrone, Delegada Ione, Nely Aquino e Ana Pimentel."
2428616,"Aprovado. Subscrito pelas Deputadas Talíria Petrone, Yandra Moura, Benedita da Silva, Delegada Ione, Nely Aquino e Ana Pimentel."
2428663,Aprovado.
2428692,Aprovado.
2427676,"Aprovado o Substitutivo ao Projeto de Lei nº 3.115, de 2023, adotado pelo relator da Comissão de Defesa do Consumidor."
2428969,"Aprovado o Substitutivo ao Projeto de Lei nº 3.115, de 2023, adotado pelo relator da Comissão de Defesa do Consumidor."
2429981,"Aprovado o Substitutivo ao Projeto de Lei nº 3.115, de 2023, adotado pelo relator da Comissão de Defesa do Consumidor."
2430020,"Aprovado o Substitutivo ao Projeto de Lei nº 3.115, de 2023, adotado pelo relator da Comissão de Defesa do Consumidor."
2430021,"Aprovado o Substitutivo ao Projeto de Lei nº 3.115, de 2023, adotado pelo relator da Comissão de Defesa do Consumidor."
2430165,"Aprovado o Substitutivo ao Projeto de Lei nº 3.115, de 2023, adotado pelo relator da Comissão de Defesa do Consumidor."
2427676,"Aprovada a Redação Final assinada pelo Relator, Dep. Luiz Gastão (PSD-CE)."
2428969,"Aprovada a Redação Final assinada pelo Relator, Dep. Luiz Gastão (PSD-CE)."
2429981,"Aprovada a Redação Final assinada pelo Relator, Dep. Luiz Gastão (PSD-CE)."
2430020,"Aprovada a Redação Final assinada pelo Relator, Dep. Luiz Gastão (PSD-CE)."
2430021,"Aprovada a Redação Final assinada pelo Relator, Dep. Luiz Gastão (PSD-CE)."
2430165,"Aprovada a Redação Final assinada pelo Relator, Dep. Luiz Gastão (PSD-CE)."
2391356,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2419525,"Aprovado o requerimento nº 640/2024,da Sra. Cristiane Lopes, que solicita urgência (art. 155) para o PL 561/2024."
2419525,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 640/2024.
2423485,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2427395,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 297; não: 108; total:.405
2173179,Aprovado o Parecer com Complementação de Voto.
2173534,Aprovado o Parecer com Complementação de Voto.
2391699,Aprovado o Parecer com Complementação de Voto.
2391700,Aprovado o Parecer com Complementação de Voto.
2402557,Aprovado o Parecer com Complementação de Voto.
2402558,Aprovado o Parecer com Complementação de Voto.
2402560,Aprovado o Parecer com Complementação de Voto.
2402562,Aprovado o Parecer com Complementação de Voto.
2405485,Aprovado o Parecer com Complementação de Voto.
2405487,Aprovado o Parecer com Complementação de Voto.
2407826,Aprovado o Parecer com Complementação de Voto.
2407828,Aprovado o Parecer com Complementação de Voto.
2412968,Aprovado o Parecer com Complementação de Voto.
2412971,Aprovado o Parecer com Complementação de Voto.
2412973,Aprovado o Parecer com Complementação de Voto.
2412974,Aprovado o Parecer com Complementação de Voto.
2412975,Aprovado o Parecer com Complementação de Voto.
2420880,Aprovado o Parecer com Complementação de Voto.
2420889,Aprovado o Parecer com Complementação de Voto.
2422307,Aprovado o Parecer com Complementação de Voto.
2422310,Aprovado o Parecer com Complementação de Voto.
2422421,Aprovado o Parecer com Complementação de Voto.
2422430,Aprovado o Parecer com Complementação de Voto.
2424979,Aprovado o Parecer com Complementação de Voto.
2425658,Aprovado o Parecer com Complementação de Voto.
2425660,Aprovado o Parecer com Complementação de Voto.
2427699,Aprovado o Parecer com Complementação de Voto.
2427703,Aprovado o Parecer com Complementação de Voto.
2429759,Aprovado o Parecer com Complementação de Voto.
2429763,Aprovado o Parecer com Complementação de Voto.
2429766,Aprovado o Parecer com Complementação de Voto.
2429768,Aprovado o Parecer com Complementação de Voto.
2430158,Aprovado o Parecer com Complementação de Voto.
2430209,Aprovado o Parecer com Complementação de Voto.
2428673,Aprovado o Parecer.
2330244,Rejeitado o Requerimento de Retirada de Pauta.
2357832,Rejeitado o Requerimento de Retirada de Pauta.
2359631,Rejeitado o Requerimento de Retirada de Pauta.
2361397,Rejeitado o Requerimento de Retirada de Pauta.
2422530,Rejeitado o Requerimento de Retirada de Pauta.
2425645,Rejeitado o Requerimento de Retirada de Pauta.
2425647,Rejeitado o Requerimento de Retirada de Pauta.
2427652,Rejeitado o Requerimento de Retirada de Pauta.
2427702,Rejeitado o Requerimento de Retirada de Pauta.
2427711,Rejeitado o Requerimento de Retirada de Pauta.
2429663,Rejeitado o Requerimento de Retirada de Pauta.
2429841,Rejeitado o Requerimento de Retirada de Pauta.
2429846,Rejeitado o Requerimento de Retirada de Pauta.
2429847,Rejeitado o Requerimento de Retirada de Pauta.
2429848,Rejeitado o Requerimento de Retirada de Pauta.
2429850,Rejeitado o Requerimento de Retirada de Pauta.
2429851,Rejeitado o Requerimento de Retirada de Pauta.
2302311,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2302313,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2338887,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2342930,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2392638,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2392780,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2392883,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2399010,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2409371,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2409974,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2409977,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2409979,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2409981,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2409989,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2409992,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2409995,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2412983,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2412985,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2413141,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2413142,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2420897,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2420926,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2422291,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2422292,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2422413,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2422415,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2425640,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2425642,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2427692,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2427713,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2429831,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2429832,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2429833,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2429834,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2429835,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2429837,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2429840,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2302311,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2302313,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2338887,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2342930,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2392638,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2392780,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2392883,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2399010,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2409371,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2409974,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2409977,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2409979,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2409981,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2409989,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2409992,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2409995,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2412983,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2412985,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2413141,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2413142,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2420897,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2420926,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2422291,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2422292,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2422413,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2422415,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2425640,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2425642,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2427692,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2427713,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2429831,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2429832,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2429833,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2429834,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2429835,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
